mean EN difference,geom-mean_eta_both,MagpieData mean Electronegativity,max ionic char,MagpieData avg_dev MendeleevNumber,MagpieData minimum Electronegativity,MagpieData range MeltingT,MagpieData mean Row,MagpieData avg_dev NpValence,MagpieData mean GSbandgap,std_dev EN difference
0.06425274,0.45195162,0.64820933,0.059801884,0.2187336,0.97448355,0.92140794,0.57076097,0.6167447,0.8134099,0.07886736
0.2823269,0.48077363,0.7177657,0.67594576,0.37216362,0.46497518,0.9366637,0.463874,0.64179045,0.57708037,0.49914342
0.19710685,0.46401075,0.61409605,0.13706422,0.37234887,0.99244076,0.67311966,0.4330626,0.8952913,0.9173423,0.02284525
0.19688858,0.5851128,0.7904291,0.06758307,0.4776617,0.8551276,0.5841488,0.89821017,0.7715191,0.45056203,0.49355808
0.17004228,0.3783854,0.6999843,0.3164105,0.12902795,0.5659795,0.4539197,0.41047454,0.5442097,0.52524114,0.21856047
0.26013935,0.35356292,0.66770923,0.55432653,0.28162983,0.55117846,0.98095787,0.49326897,0.53806555,0.5305362,0.39127985
0.33068395,0.3818687,0.7439916,0.5019679,0.23837054,0.9981022,0.1707061,0.6529513,0.95797324,0.48736864,0.12938344
0.057958692,0.4044391,0.4974963,-0.05152084,0.26408947,0.97330856,0.31390345,0.63954884,0.84581554,0.27329943,0.1043562
0.15450507,0.37840348,0.73098123,0.38854694,0.1931968,0.72609425,0.9747558,0.5460525,0.55783474,0.55696785,0.17874847
0.4443871,0.42999694,0.7362727,0.7943867,0.62791,0.5411341,0.99025434,0.64507985,0.5905175,0.4409835,0.77610034
0.13094205,0.34670016,0.69025517,0.23679122,0.29898262,0.7377212,0.705176,0.51589936,0.7365106,0.7258042,0.22511199
0.57849765,0.6439998,0.72672236,0.6041724,0.81454974,0.6604383,0.69839257,0.95841706,0.9907479,0.24707706,0.18729427
0.1854729,0.38605222,0.8056287,0.14719412,0.4579181,0.97025,0.5620656,0.85742253,0.90481466,0.10364544,0.005041996
0.11566848,0.2544434,0.7384783,0.21596757,0.32249215,0.9641253,0.93611324,0.63733053,0.58587265,0.35339814,0.037212368
0.20092201,0.51414037,0.70506394,0.5866382,0.20110518,0.47885484,0.8175939,0.40952486,0.5766803,0.5247687,0.42067584
0.07340021,0.539699,0.6769155,0.06413141,0.27816954,0.9875059,0.94505453,0.5787021,0.6447077,0.80234903,0.09009112
0.014188455,0.79359144,0.6935618,-0.038030885,0.21479473,0.99969625,0.35201457,0.56603754,0.7402388,0.89083064,0.15084605
0.37715346,0.369951,0.66528744,0.559255,0.6068702,0.45798054,0.35241035,0.6300648,0.8998372,0.5272045,0.13443518
0.24215072,0.5478735,0.7993868,0.66671956,0.048977043,0.59883964,0.8692816,0.46705255,0.55326396,0.50711864,0.45342115
0.1813558,0.2956659,0.7148818,0.39312658,0.16184495,0.77859014,0.9826198,0.5223422,0.45156208,0.5205224,0.17291228
0.5921136,0.49707708,0.71578276,0.741511,0.6982394,0.45271185,0.4488492,0.6939156,0.91843915,0.26023418,-0.008382489
0.4476859,0.42405853,0.7557519,0.94376624,0.659443,0.48236442,0.92077917,0.6111262,0.60394526,0.51375127,0.91642344
0.5377165,0.65247655,0.75777274,0.6846687,0.76418835,0.58400154,0.5954068,0.91618836,0.9364645,0.04396317,-0.053659327
0.19329292,0.33090428,0.66478014,0.26251534,0.21599475,0.7359638,0.26416272,0.6994382,0.727117,0.20758991,0.1191988
0.30010584,0.48831424,0.64669067,0.6715369,0.36987165,0.3727399,0.30811682,0.38677475,0.544016,0.4099057,0.5602087
0.28098235,0.3557728,0.69318295,0.35894912,0.025788706,0.65912867,0.059417807,0.5910046,0.48944902,0.20246471,0.10568992
0.27934265,0.38724452,0.70353156,0.44559735,0.38171715,0.6814772,0.9951292,0.6212614,0.42244744,0.52598035,0.392272
0.21856229,0.37703148,0.6419571,0.28266117,0.31945515,0.8382773,0.9907766,0.4896864,0.39013305,0.6480512,0.25470927
0.40883446,0.45323834,0.74617946,0.41554746,0.49659038,0.6797692,0.51379204,0.75138223,0.9752029,0.15168674,-0.13417038
0.34769782,0.38920006,0.74879986,0.24860966,0.22947223,0.82933456,0.33677402,0.806576,0.7812283,0.047246784,0.11394499
0.41016406,0.37129503,0.7359998,0.82061934,0.6946216,0.535423,0.9749545,0.6687145,0.5588161,0.56793904,0.8612319
0.20206104,0.37849304,0.69887775,0.32015052,0.13829449,0.56289935,0.39627734,0.40593916,0.5314909,0.49724185,0.24067809
0.12555327,0.40631962,0.6668637,0.17216367,0.40334305,0.90260154,0.655534,0.5343574,0.85398674,0.6310663,0.07278654
0.1087543,0.4022032,0.7569936,0.24187218,0.38612726,0.93952316,0.79346883,0.55003893,0.9046961,0.8468104,0.043862842
0.54276097,0.5255035,0.79411054,0.9162942,0.86556596,0.59915966,0.39408344,0.7854204,0.9439937,0.42443857,0.42835614
0.5113475,0.46595797,0.70800936,0.74854314,0.63453865,0.4512967,0.43895903,0.53645813,0.8392097,0.34776822,0.26776072
0.349859,0.48870805,0.63170993,0.7046714,0.47156182,0.31639716,0.7145003,0.4135274,0.6534184,0.47831824,0.5980881
0.6365152,0.45904735,0.7996877,0.92697656,0.9511624,0.5479164,0.4592049,0.9045014,0.99005723,0.30102494,0.08853194
0.16354604,0.37614408,0.7316619,0.36367133,0.25628757,0.62704825,0.8849578,0.51708364,0.605953,0.68074113,0.28932858
0.10292778,0.5109151,0.7107046,0.11068815,0.14423564,0.9652991,0.989579,0.5349304,0.40801683,0.7669682,0.098859325
0.33870733,0.48313355,0.7160592,0.7691124,0.38783628,0.46333584,0.9596522,0.5275872,0.59673035,0.4960073,0.6901046
0.28439942,0.37821683,0.71635807,0.21381731,0.14377117,0.7809761,0.13782388,0.7819334,0.6444204,0.0834816,0.075116105
0.2455537,0.31708753,0.70233446,0.32329893,0.19360104,0.87014675,0.46434444,0.4734063,0.8833869,0.75071734,0.06602861
0.19481602,0.3423812,0.6370797,0.3098191,0.2908564,0.5110932,0.5199503,0.43333104,0.666886,0.5972592,0.25500193
0.57389563,0.52272856,0.7945985,0.6371413,0.5549091,0.6713675,0.5972378,0.7137356,0.9695813,0.22274539,-0.02710932
0.07045032,0.34012198,0.67522055,0.17244932,0.24215958,0.81566054,0.7706475,0.48355713,0.6185869,0.4881075,0.12645905
0.29783443,0.33775708,0.72939754,0.34311032,0.3117206,0.6036215,0.3268074,0.67346394,0.7559337,0.25211802,0.0032212995
0.78079045,0.6959132,0.84768367,0.8702946,0.8648977,0.58471024,0.5691229,0.9074748,0.99205756,0.06836916,-0.18104811
0.16865,0.396108,0.6063291,0.19446748,0.27291518,0.8747292,0.99365205,0.44572178,0.35435683,0.6948744,0.12429957
0.2534024,0.30930054,0.6589464,0.47622722,0.38261536,0.5628964,0.9785459,0.528001,0.5450616,0.54989004,0.33454773
0.6678994,0.5477258,0.7428038,0.77680314,0.72273254,0.4503644,0.4529913,0.79946685,0.9565816,0.1840861,-0.05514772
0.2343176,0.36808723,0.7496692,0.43455774,0.25192216,0.6814209,0.972497,0.5515769,0.5759382,0.5470755,0.33149368
0.11405101,0.4418771,0.6127545,0.06449216,0.27094308,0.9809333,0.7933222,0.43634894,0.7335893,0.8510391,0.06386252
0.40729946,0.33880305,0.6476207,0.47117496,0.21977876,0.9635205,0.35335347,0.4367273,0.9748911,0.692284,0.14378144
0.53681016,0.47792426,0.7637933,0.9465507,0.65882725,0.4991513,0.98457986,0.61361367,0.55916667,0.4470525,0.930021
0.12248661,0.48925164,0.5693481,0.04886498,0.34643057,0.99477446,0.5909535,0.4508162,0.8856795,0.8824822,-0.020519631
0.42787993,0.4065938,0.7090166,0.8214644,0.6414387,0.46417505,0.9594784,0.59469897,0.55618393,0.5244549,0.82256866
0.54209435,0.47844517,0.7796262,0.9725941,0.609493,0.53641,0.9629014,0.5087396,0.68337536,0.45281503,0.9219135
0.3310099,0.40908137,0.74007374,0.69820344,0.6049427,0.4828098,0.40842652,0.60117996,0.7735785,0.3872323,0.32554358
0.22666489,0.33586857,0.767322,0.4865496,0.14660117,0.75572985,0.98006594,0.5194334,0.48127955,0.48494524,0.25328285
0.24310356,0.3472154,0.69537544,0.33488014,0.10762023,0.7192006,0.15679851,0.64877254,0.56606776,0.11432161,0.085392535
0.3779512,0.35833558,0.7672869,0.8060979,0.51749295,0.52432925,0.8947588,0.61304533,0.49767366,0.4864636,0.8032828
0.74824405,0.6949953,0.9907683,0.9160464,0.5431385,0.9999995,0.6628076,0.35828036,0.999965,0.65162945,-0.105484344
0.48089224,0.43281087,0.69726634,0.8694104,0.62875247,0.45220256,0.9818358,0.60539556,0.60726917,0.44370678,0.82430845
0.22841957,0.46265113,0.77847946,0.61009884,0.09535627,0.63531154,0.96270406,0.48131847,0.5349375,0.5106113,0.4194279
0.3662324,0.3308624,0.67341375,0.80794454,0.7288568,0.29170966,0.6173891,0.5531473,0.6489109,0.5758535,0.81568503
0.09217047,0.41353047,0.5831447,-0.043198284,0.3141918,0.9846599,0.8408879,0.5118203,0.7027886,0.81772006,0.06297142
0.4653616,0.4959934,0.74157643,0.8235629,0.63191986,0.5005671,0.9919728,0.6748462,0.5800191,0.44506902,0.8399113
0.083456956,0.40798324,0.7227041,0.20121963,0.079211436,0.9379131,0.99085957,0.41587996,0.33791813,0.64030695,0.08378892
0.41864032,0.44377008,0.6667952,0.6329446,0.51232815,0.45546705,0.33286643,0.5046918,0.72676146,0.38808367,0.28387517
0.25558096,0.39028838,0.6894431,0.5170332,0.3387726,0.4081149,0.9299653,0.4750467,0.59848833,0.51839274,0.4257619
0.33805802,0.45458648,0.796134,0.5804496,0.2691629,0.9995315,0.09382802,0.600816,0.97890115,0.88681877,0.040553007
0.083590396,0.45686445,0.6275073,-0.02152672,0.30499342,0.97191787,0.9425761,0.5243852,0.554229,0.6040968,0.111965016
0.27382803,0.35205752,0.59399354,0.36491537,0.23376457,0.52651846,0.2553032,0.45022196,0.87139326,0.35306308,0.2993171
0.12559216,0.35119528,0.5759223,0.024786923,0.313972,0.9487921,0.8372208,0.49989843,0.6885048,0.5797156,0.10658384
0.074756384,0.39033726,0.72727877,0.16028377,0.15984258,0.9510342,0.98795205,0.46806276,0.4161743,0.61165947,0.09280462
0.090751685,0.4070215,0.69364953,0.15315254,0.14397684,0.9538296,0.98487115,0.4457423,0.42249274,0.6267205,0.13720211
0.62636507,0.5458703,0.7434737,0.88576084,0.22480348,0.96247184,0.43516016,0.4137359,0.9988283,0.65567493,0.66041017
0.15947196,0.3879388,0.7357272,0.2805437,0.40283895,0.92817634,0.6587255,0.5763483,0.9404692,0.83233625,0.062070485
0.41235992,0.36486503,0.85049516,0.7820035,0.058088437,0.7194226,0.99656045,0.4926779,0.43555295,0.44225067,0.46282378
0.24188708,0.30802906,0.6790674,0.44253892,0.31291994,0.61416286,0.9888777,0.52541995,0.53239214,0.5452812,0.2552072
0.13296422,0.26150864,0.76543546,0.31195652,0.1106439,0.89505196,0.98130023,0.5605608,0.36408177,0.44999948,0.13431504
0.40493008,0.341466,0.7301636,0.7166797,0.27145267,0.56646657,0.99321866,0.47884387,0.45893827,0.4532662,0.48167354
0.27441007,0.305463,0.65931296,0.52835286,0.3031923,0.54686046,0.986245,0.51637954,0.48907155,0.49166143,0.3372273
0.21487567,0.35929942,0.66565347,0.36140412,0.36346078,0.97944343,0.49531454,0.53815126,0.952507,0.74057734,0.039556276
0.14732917,0.4640583,0.76741445,0.16817819,0.43917385,0.9875089,0.8342454,0.70742536,0.80230945,0.23110268,0.18893974
0.31012332,0.45974454,0.7325765,0.36898732,0.19300258,0.63142395,0.3082572,0.76227856,0.65509295,0.09761561,-0.05291469
0.07206115,0.48906627,0.59863603,0.00793564,0.23540866,0.98064363,0.9119137,0.5115007,0.6279048,0.7238126,0.08501409
0.263251,0.31918904,0.80425245,0.57788,0.07025827,0.80985254,0.9892777,0.48118928,0.37807631,0.4749451,0.3266668
0.49313596,0.4370174,0.6847996,0.723306,0.3282326,0.9068361,0.49943784,0.39233825,0.9984628,0.70540226,0.1958357
0.18288925,0.37572813,0.71644294,0.36547482,0.3037208,0.66728854,0.8815226,0.50843704,0.6726794,0.641956,0.20251621
0.5759814,0.45691428,0.8741945,0.6792896,0.4979988,0.99971324,0.74864185,0.5908977,0.9986922,0.2611851,0.062329117
0.3286937,0.43793502,0.69612896,0.66566396,0.46049502,0.4605416,0.9653777,0.53605336,0.6160292,0.52298415,0.6024521
0.08952793,0.3377574,0.6082551,0.060393687,0.3349044,0.9582516,0.8924323,0.5489583,0.63802063,0.42437494,0.052511394
0.2071751,0.3130734,0.7579127,0.4504123,0.13828829,0.7883252,0.9879384,0.51497525,0.4336647,0.5050012,0.2119041
0.08617105,0.343611,0.63249326,0.13608727,0.22767437,0.8119172,0.97653615,0.46627373,0.48296562,0.5539628,0.09072181
0.45817405,0.5044972,0.7318976,0.59105855,0.39319766,0.53313416,0.39990345,0.68230796,0.79197115,0.19086502,-0.017598487
0.33678237,0.4656434,0.70042914,0.72549224,0.25547594,0.4917262,0.98543626,0.49742216,0.46576855,0.45426542,0.6255165
0.34637946,0.36633483,0.7552508,0.8882903,0.69257784,0.41391426,0.59063184,0.6420655,0.45555067,0.49023145,0.91646487
0.24562506,0.34146562,0.68984365,0.32889158,0.21717206,0.54621094,0.18494542,0.55862296,0.70513153,0.3831003,0.111130945
0.2824632,0.36795276,0.8247751,0.64085317,0.023310425,0.8143959,0.9943157,0.4739959,0.3448379,0.44069424,0.38612404
0.1550916,0.36795297,0.6419959,0.22376359,0.18409462,0.876205,0.9766519,0.5105181,0.5116407,0.6807704,0.2434514
0.6619965,0.57585406,0.7744616,0.7977905,0.75897163,0.60555995,0.5363979,0.690564,0.9210016,0.36677736,-0.08969338
0.19200867,0.37054294,0.6311439,0.23172858,0.3053127,0.754633,0.9812654,0.50361717,0.54967767,0.6237787,0.2017697
0.4657873,0.5958779,0.7897302,0.5255799,0.44638178,0.71086156,0.58199036,0.86578214,0.912798,0.11011451,-0.037295625
0.1287169,0.3223417,0.6843642,0.2664617,0.24985516,0.8293952,0.9703943,0.49419984,0.55069274,0.55496544,0.14132337
0.13306849,0.34925923,0.6833937,0.17934456,0.22302726,0.9075909,0.98671645,0.48368365,0.45543402,0.6078072,0.12876807
0.29193118,0.34089884,0.79366887,0.6327946,0.059370603,0.7321023,0.98802674,0.47264108,0.38616687,0.46524432,0.3618769
0.19635478,0.51380324,0.7127274,0.42905518,0.23007591,0.9957602,0.22409965,0.5795963,0.8489265,0.7636349,0.25185
0.16314669,0.32084513,0.7048696,0.3283773,0.18423234,0.8125584,0.9834641,0.5351957,0.45797342,0.5447503,0.1665764
0.20107897,0.3841167,0.69936,0.32367048,0.16210118,0.8245773,0.9918241,0.48286867,0.3999814,0.57457227,0.23322605
0.3016821,0.26235938,0.89736843,0.85258394,0.3808403,0.6313212,0.8929272,0.53713906,0.34713182,0.39114535,0.9248204
0.504423,0.4810585,0.6030125,0.6789237,0.8144398,0.4677734,0.44788578,0.6690919,0.8593019,0.35618463,0.3242227
0.13954715,0.32961574,0.7852146,0.37109375,0.08220549,0.88043463,0.9950162,0.4436635,0.34508198,0.51710546,0.14624918
0.33598095,0.34883794,0.7672143,0.4323343,0.49512276,0.78786767,0.57603395,0.5860895,0.96422184,0.53171337,0.031254504
0.10905759,0.4709819,0.7105833,0.07517696,0.17471008,0.9826618,0.9738248,0.51743716,0.44177952,0.5436892,0.15859438
0.40648594,0.38924187,0.6517596,0.6455705,0.50034034,0.38630188,0.30810907,0.47810352,0.7900348,0.35932705,0.32229048
0.16286077,0.40182042,0.71567565,0.36246803,0.12803985,0.9416408,0.4680908,0.45643225,0.75325054,0.7080058,0.21297199
0.3140323,0.36109096,0.7609137,0.3552988,0.5036558,0.8669851,0.6270704,0.7339556,0.9803767,0.29285398,-0.047714714
0.21673505,0.4251949,0.7353116,0.48779437,0.16034828,0.5600436,0.79761577,0.42462933,0.55079454,0.5105758,0.31445348
0.2580897,0.34530878,0.7469803,0.55548745,0.15179011,0.70661116,0.993391,0.5086932,0.44705248,0.49530384,0.30212602
0.14115922,0.3918134,0.7243699,0.23372765,0.105891906,0.86319196,0.9940677,0.41692373,0.32670695,0.5871147,0.08202633
0.26405615,0.34845993,0.789282,0.29702497,0.2503362,0.8749424,0.477003,0.7511628,0.7126208,0.098295815,0.09681291
0.26927173,0.32985398,0.87023604,0.77917093,0.0891925,0.84501076,0.7242699,0.5313038,0.4556178,0.42111564,0.8014424
0.22976565,0.34460735,0.7860441,0.29344407,0.5205681,0.91337174,0.6727301,0.76025724,0.97487867,0.25643343,-0.022038385
0.3618125,0.3237914,0.7124405,0.5881984,0.31880444,0.6349236,0.99248374,0.57260597,0.42700842,0.47643694,0.46058905
0.41028407,0.337617,0.8164649,0.58003116,0.4889017,0.9912006,0.61690557,0.75706613,0.98811257,0.38212308,-0.080302685
0.25246823,0.37875172,0.6493922,0.47631833,0.48783892,0.4115152,0.24166527,0.4713983,0.714031,0.5555894,0.39396584
0.1920918,0.36672962,0.7335383,0.39076307,0.24692956,0.56903535,0.8744722,0.47706327,0.63759315,0.57110786,0.26849142
0.55072623,0.54657257,0.7452686,0.96939254,0.6873926,0.39815992,0.9644953,0.5326114,0.672382,0.45886227,0.92141074
0.253347,0.38593462,0.73983884,0.52284265,0.28696373,0.6093948,0.97230196,0.51488256,0.59143895,0.5702103,0.32267115
0.26552087,0.4975451,0.5972711,0.31824458,0.39443853,0.7598314,0.533419,0.7123313,0.97263676,0.13915451,0.15054229
0.10158106,0.77504206,0.6833613,0.075343,0.33412954,0.9998926,0.2058746,0.6247652,0.9341636,0.8432495,0.03323988
0.42066374,0.6624158,0.85057056,0.66212606,0.55124867,0.7891548,0.5277176,0.6478838,0.99454737,0.40799424,0.8326901
0.24005699,0.383917,0.74495447,0.7836113,0.55275846,0.4062655,0.5561951,0.53578955,0.5012764,0.4557475,0.78811204
0.21422823,0.50399554,0.79902506,0.5819117,0.08861718,0.649423,0.8871309,0.4610993,0.5719702,0.4960331,0.31664255
0.22056477,0.35590035,0.69092035,0.3843558,0.3406683,0.6598538,0.98121303,0.534802,0.5862721,0.59641373,0.22329469
0.2894474,0.4467585,0.7316242,0.38428566,0.08859986,0.73912394,0.25052637,0.6773125,0.5712143,0.1303892,0.053798147
0.19047683,0.39114836,0.7717937,0.36191437,0.21034089,0.7818358,0.8458495,0.5138759,0.49581444,0.31409472,0.24046344
0.6067631,0.5580846,0.7520605,0.6764043,0.6743269,0.60464644,0.47876447,0.8083897,0.9277322,0.11544452,-0.098806016
0.21147552,0.27179554,0.8054587,0.2539992,0.40376854,0.93363476,0.62725306,0.8430666,0.7587607,0.08010177,0.06584274
0.23006538,0.4104416,0.78875744,0.5185301,0.12435716,0.6854447,0.94717765,0.48817155,0.574283,0.504496,0.3033607
0.27667898,0.39937156,0.67085916,0.39068922,0.19334517,0.52847034,0.073618434,0.43122357,0.40737125,0.37259394,0.23255996
0.29021934,0.40335587,0.7523271,0.2738867,0.096930325,0.8167069,0.22172803,0.7602942,0.54948497,0.04027066,0.08516274
0.39603034,0.5519093,0.74555284,0.50264114,0.40517053,0.573172,0.37577236,0.71354353,0.75006884,0.14246318,-0.009009214
0.42944023,0.41182625,0.6988659,0.8883689,0.6900475,0.3176662,0.75421065,0.51369387,0.6538943,0.5189893,0.8217544
0.54740083,0.564577,0.7074027,0.65945727,0.89359385,0.5736942,0.5386957,0.90070367,0.93702525,0.38378042,0.13305484
0.21028148,0.38381898,0.80360025,0.5037813,0.04635539,0.7565391,0.9310482,0.5022544,0.4807645,0.4290915,0.27587616
0.56357384,0.62818456,0.763134,0.7659346,0.45904434,0.5963653,0.4385948,0.67697304,0.8431778,0.25182128,-0.067767344
0.2733583,0.49513337,0.74413776,0.64241195,0.19467217,0.50677264,0.9317488,0.46849638,0.5969419,0.54054177,0.5149705
0.2760563,0.40215495,0.5786408,0.5101999,0.6272887,0.37916812,0.34202904,0.53131086,0.70707345,0.50741357,0.5387044
0.24508888,0.3005874,0.6347643,0.43747276,0.3575724,0.58069885,0.9854566,0.5287075,0.5005857,0.5449028,0.28821352
0.19634247,0.37457356,0.7284486,0.4911234,0.28210127,0.66543734,0.97932696,0.52132004,0.5424768,0.581934,0.26274756
0.44539154,0.508489,0.8470944,0.7048281,0.1337165,0.99886996,0.120302364,0.5228295,0.97432387,0.73874414,0.17162359
0.11458122,0.2801868,0.72669905,0.24526013,0.20543332,0.8785275,0.9640962,0.53258246,0.5406288,0.47171223,0.058875512
0.28715262,0.26809156,0.9097528,0.90332973,0.33546928,0.89430535,0.7454665,0.5415102,0.51864517,0.55270123,0.8962312
0.34729785,0.36849442,0.6637856,0.6435716,0.5341331,0.50462186,0.9783452,0.56146216,0.5541899,0.51716834,0.6206196
0.5868379,0.6188757,0.97493607,0.75748575,0.61399674,0.99999297,0.84483165,0.71108866,0.99978524,0.18038411,-0.05445106
0.24440056,0.31826016,0.69499457,0.35259467,0.3741487,0.93903345,0.5590313,0.58074486,0.9744878,0.59156317,0.004630935
0.59238946,0.56735283,0.97521365,0.84193516,0.37014338,0.9999406,0.5622171,0.4172861,0.9990885,0.53307295,0.026737418
0.43003467,0.5156354,0.75769806,0.51747125,0.27242875,0.6656062,0.36297107,0.75094396,0.8036541,0.13595338,-0.015333204
0.16352303,0.47110808,0.63679063,0.20706236,0.13102068,0.9325366,0.8716043,0.523002,0.4268181,0.49099675,0.38637793
0.07697194,0.32044196,0.6820226,0.22993587,0.24036063,0.8350897,0.9111612,0.49780688,0.64999866,0.5291935,0.057244346
0.3592771,0.30455685,0.7028911,0.54820627,0.3143457,0.9942425,0.39718562,0.5405011,0.969644,0.85934633,0.09823608
0.22509775,0.37179393,0.70513535,0.4636557,0.29335254,0.5980034,0.9690859,0.5233653,0.57832193,0.58593535,0.27602774
0.4202265,0.43631208,0.762892,0.91489404,0.8785189,0.48707524,0.26548862,0.7614321,0.9112844,0.44417918,0.7618947
0.52145076,0.4361848,0.67438567,0.82566357,0.8809288,0.41615793,0.43834117,0.7380577,0.9617728,0.41426954,0.25460738
0.39651603,0.3203785,0.6822967,0.82190347,0.70376825,0.36770725,0.74741256,0.54951334,0.5745053,0.58242655,0.8661739
0.18181573,0.42964458,0.7287133,0.40174064,0.2837285,0.5443146,0.8407849,0.4599686,0.6109263,0.62403584,0.32107922
0.17283392,0.37353075,0.60672116,0.22257972,0.2736327,0.8697094,0.9794297,0.4743206,0.5416406,0.7045467,0.19478245
0.53868616,0.41804627,0.72328734,0.52851623,0.45780802,0.57243896,0.3141074,0.61250633,0.8513589,0.2835057,0.057088558
0.268444,0.34916982,0.7010285,0.45735827,0.32986474,0.5903527,0.97285485,0.5316026,0.6077252,0.5722549,0.29695335
0.25017762,0.37877765,0.85759723,0.18128495,0.45569748,0.94031584,0.6962882,0.88187873,0.85112274,0.09704051,-0.06168712
0.34894454,0.34492332,0.6554475,0.66748095,0.49537235,0.47502846,0.989996,0.54806197,0.546545,0.4887672,0.54472876
0.1954639,0.32181093,0.83398676,0.4544173,0.025196217,0.9079071,0.9938831,0.49643013,0.33378503,0.50076306,0.17887515
0.08308736,0.4603785,0.6398939,0.03552037,0.25015885,0.9659437,0.97549444,0.5182529,0.58318084,0.76683176,0.025105705
0.57061875,0.40848443,0.7018595,0.76641667,0.80442595,0.33806014,0.37882996,0.69551873,0.931936,0.33736807,0.13571183
0.17476527,0.33811098,0.7876555,0.16586454,0.49080747,0.9467344,0.6518303,0.85548484,0.92945313,0.15067989,0.06727804
0.20938781,0.37510642,0.69659144,0.33843467,0.08115667,0.6143644,0.19053602,0.56960285,0.60891855,0.27547503,0.11560356
0.18550292,0.35252908,0.6696051,0.33684176,0.2879776,0.69947255,0.9858106,0.5250714,0.48638937,0.5862671,0.1725271
0.31260756,0.4274663,0.6742437,0.6121842,0.4532341,0.4274646,0.9549134,0.4955855,0.62620723,0.5393169,0.5488045
0.52567375,0.44212306,0.70789874,0.83344096,0.8335949,0.43697003,0.40555692,0.7407932,0.9298449,0.352599,0.25161323
0.2883116,0.4676881,0.62742275,0.6099516,0.39625192,0.31943548,0.7457429,0.36310837,0.67811704,0.51497006,0.570621
0.09185331,0.3037584,0.7266172,0.21408433,0.19687462,0.7684906,0.61515796,0.48981696,0.55064434,0.3942101,0.098801754
0.2323536,0.3273045,0.68110824,0.44245824,0.293099,0.60970825,0.99288964,0.53734696,0.48543212,0.5163306,0.24058168
0.19062364,0.30674863,0.76914,0.42649096,0.123532645,0.8243952,0.9920555,0.5007345,0.39977434,0.525364,0.17203185
0.119203195,0.37041423,0.7354789,0.29642755,0.11348345,0.86331373,0.9907263,0.4714241,0.3826885,0.5543258,0.16238007
0.7899111,0.724306,0.98356676,0.9213589,0.4813295,0.9999521,0.8686236,0.52651083,0.99999356,0.31461272,0.34916213
0.30209962,0.35773674,0.760592,0.65206015,0.1444199,0.6834163,0.98847747,0.45862255,0.40491095,0.4739778,0.40117678
0.27310622,0.33628097,0.62675756,0.43497297,0.46059778,0.66941905,0.9873263,0.56299984,0.53108263,0.6086352,0.36458614
0.30465755,0.45600754,0.78996485,0.5848521,0.08344026,0.91870266,0.90023595,0.5646322,0.5943797,0.6222235,0.6273782
0.41628537,0.36800522,0.8338823,0.77525043,0.15109053,0.6579572,0.9969958,0.47731328,0.5146078,0.4276084,0.43743032
0.23057666,0.54855955,0.8065772,0.6456572,0.039941188,0.6655613,0.8721942,0.44757298,0.5302483,0.5036011,0.4154159
0.3247536,0.40844268,0.683411,0.6797471,0.27822372,0.47690457,0.98156345,0.50091445,0.49256903,0.47703373,0.5613674
0.48542657,0.6773156,0.7877636,0.54381156,0.18911543,0.7654529,0.4889926,0.84982896,0.7969686,0.05178505,-0.004304509
0.26388207,0.32981202,0.7493654,0.58464617,0.16328217,0.70833015,0.9873149,0.48697752,0.42794392,0.5084605,0.31890965
0.42213657,0.27965188,0.68879306,0.61558294,0.6919341,0.3615817,0.28212574,0.6074759,0.9072714,0.48271692,0.34453762
0.59076464,0.60737735,0.74216986,0.7271689,0.71752495,0.59480894,0.5534867,0.8590598,0.9371174,0.112975456,-0.0063005225
